,icpsr_id,name,congress,party_status,committee_party_rank,party,state,committee
1346,777,"Blakley, William A.",85,1,7,Democrat,TX,Governmental Affairs
1347,6137,"McCarthy, Joseph R.",85,2,1,Republican,WI,Governmental Affairs
1348,6796,"Mundt, Karl E.",85,2,2,Republican,SD,Governmental Affairs
1349,8666,"Smith, Margaret Chase",85,2,3,Republican,ME,Governmental Affairs
1350,6039,"Martin, Thomas E.",85,2,4,Republican,IA,Governmental Affairs
1351,2267,"Curtis, Carl T.",85,2,5,Republican,NE,Governmental Affairs
1352,7826,"Revercomb, W. Chapman",85,2,6,Republican,WV,Governmental Affairs
1353,0414,"Yarborough, Ralph W.",85,6,1,Democrat,TX,Governmental Affairs
1354,5500,"Lausche, Frank J.",85,6,2,Democrat,OH,Governmental Affairs
1355,1489,"Capehart, Homer E.",85,7,1,Republican,IN,Governmental Affairs
1356,6820,"Murray, James E.",85,1,1,Democrat,MT,Energy and Natural Resources
1357,165,"Anderson, Clinton P.",85,1,2,Democrat,NM,Energy and Natural Resources
1358,4851,"Jackson, Henry M.",85,1,3,Democrat,WA,Energy and Natural Resources
1359,7070,"O'Mahoney, Joseph C.",85,1,4,Democrat,WY,Energy and Natural Resources
1360,688,"Bible, Alan H.",85,1,5,Democrat,NV,Energy and Natural Resources
1361,6882,"Neuberger, Richard L.",85,1,6,Democrat,OR,Energy and Natural Resources
1362,1540,"Carroll, John A.",85,1,7,Democrat,CO,Energy and Natural Resources
1363,1721,"Church, Frank F.",85,1,8,Democrat,ID,Energy and Natural Resources
1364,5944,"Malone, George W.",85,2,1,Republican,NV,Energy and Natural Resources
1365,9865,"Watkins, Arthur V.",85,2,2,Republican,UT,Energy and Natural Resources
1366,2803,"Dworshak, Henry C.",85,2,3,Republican,ID,Energy and Natural Resources
1367,5372,"Kuchel, Thomas H.",85,2,4,Republican,CA,Energy and Natural Resources
1368,464,"Barrett, Frank A.",85,2,5,Republican,WY,Energy and Natural Resources
1369,3658,"Goldwater, Barry M.",85,2,6,Republican,AZ,Energy and Natural Resources
1370,142,"Allott, Gordon L.",85,2,7,Republican,CO,Energy and Natural Resources
1371,5913,"Magnuson, Warren G.",85,1,1,Democrat,WA,"Commerce, Science and Transportation"
1372,7229,"Pastore, John O.",85,1,2,Democrat,RI,"Commerce, Science and Transportation"
1373,6597,"Monroney, A. S. Mike",85,1,3,Democrat,OK,"Commerce, Science and Transportation"
1374,8593,"Smathers, George A.",85,1,4,Democrat,FL,"Commerce, Science and Transportation"
1375,2326,"Daniel, Price M.",85,1,5,Democrat,TX,"Commerce, Science and Transportation"
1376,688,"Bible, Alan H.",85,1,6,Democrat,NV,"Commerce, Science and Transportation"
1377,9369,"Thurmond, J. Strom",85,1,7,Democrat,SC,"Commerce, Science and Transportation"
1378,5500,"Lausche, Frank J.",85,1,8,Democrat,OH,"Commerce, Science and Transportation"
1379,1024,"Bricker, John W.",85,2,1,Republican,OH,"Commerce, Science and Transportation"
1380,8270,"Schoeppel, Andrew F.",85,2,2,Republican,KS,"Commerce, Science and Transportation"
1381,1341,"Butler, John Marshall",85,2,3,Republican,MD,"Commerce, Science and Transportation"
1382,7551,"Potter, Charles E.",85,2,4,Republican,MI,"Commerce, Science and Transportation"
1383,7656,"Purtell, William A.",85,2,5,Republican,CT,"Commerce, Science and Transportation"
1384,7271,"Payne, Frederick G.",85,2,6,Republican,ME,"Commerce, Science and Transportation"
1385,2087,"Cotton, Norris",85,2,7,Republican,NH,"Commerce, Science and Transportation"
1386,777,"Blakley, William A.",85,6,1,Democrat,TX,"Commerce, Science and Transportation"
1387,0414,"Yarborough, Ralph W.",85,6,2,Democrat,TX,"Commerce, Science and Transportation"
1388,2822,"Eastland, James O.",85,1,1,Democrat,MS,Judiciary
1389,5122,"Kefauver, C. Estes",85,1,2,Democrat,TN,Judiciary
1390,5009,"Johnston, Olin D.",85,1,3,Democrat,SC,Judiciary
1391,4328,"Hennings, Thomas C. Jr.",85,1,4,Democrat,MO,Judiciary
1392,6151,"McClellan, John L.",85,1,5,Democrat,AR,Judiciary
1393,7070,"O'Mahoney, Joseph C.",85,1,6,Democrat,WY,Judiciary
1394,6856,"Neely, Matthew M.",85,1,7,Democrat,WV,Judiciary
1395,2987,"Ervin, Samuel J.",85,1,8,Democrat,NC,Judiciary
1396,0110,"Wiley, Alexander",85,2,1,Republican,WI,Judiciary
1397,5452,"Langer, William",85,2,2,Republican,ND,Judiciary
1398,4922,"Jenner, William E.",85,2,3,Republican,IN,Judiciary
1399,9865,"Watkins, Arthur V.",85,2,4,Republican,UT,Judiciary
1400,2609,"Dirksen, Everett McK.",85,2,5,Republican,IL,Judiciary
1401,1341,"Butler, John Marshall",85,2,6,Republican,MD,Judiciary
1402,4660,"Hruska, Roman L.",85,2,7,Republican,NE,Judiciary
1403,1540,"Carroll, John A.",85,6,1,Democrat,CO,Judiciary
1404,4418,"Hill, J. Lister",85,1,1,Democrat,AL,Labor and Human Resources
1405,6820,"Murray, James E.",85,1,2,Democrat,MT,Labor and Human Resources
1406,6856,"Neely, Matthew M.",85,1,3,Democrat,WV,Labor and Human Resources
1407,5180,"Kennedy, John F.",85,1,4,Democrat,MA,Labor and Human Resources
1408,6366,"McNamara, Patrick V.",85,1,5,Democrat,MI,Labor and Human Resources
1409,6738,"Morse, Wayne L.",85,1,6,Democrat,OR,Labor and Human Resources
1410,9369,"Thurmond, J. Strom",85,1,7,Democrat,SC,Labor and Human Resources
1411,8635,"Smith, H. Alexander",85,2,1,Republican,NJ,Labor and Human Resources
1412,4834,"Ives, Irving M.",85,2,2,Republican,NY,Labor and Human Resources
1413,7656,"Purtell, William A.",85,2,3,Republican,CT,Labor and Human Resources
1414,3658,"Goldwater, Barry M.",85,2,4,Republican,AZ,Labor and Human Resources
1415,142,"Allott, Gordon L.",85,2,5,Republican,CO,Labor and Human Resources
1416,2052,"Cooper, John Sherman",85,2,6,Republican,KY,Labor and Human Resources
1417,0414,"Yarborough, Ralph W.",85,6,1,Democrat,TX,Labor and Human Resources
1418,5009,"Johnston, Olin D.",85,1,1,Democrat,SC,Post Office and Civil Service
1419,6597,"Monroney, A. S. Mike",85,1,2,Democrat,OK,Post Office and Civil Service
1420,4328,"Hennings, Thomas C. Jr.",85,1,3,Democrat,MO,Post Office and Civil Service
1421,8313,"Scott, W. Kerr",85,1,4,Democrat,NC,Post Office and Civil Service
1422,6882,"Neuberger, Richard L.",85,1,5,Democrat,OR,Post Office and Civil Service
1423,1721,"Church, Frank F.",85,1,6,Democrat,ID,Post Office and Civil Service
1424,1776,"Clark, Joseph S.",85,1,7,Democrat,PA,Post Office and Civil Service
1425,1510,"Carlson, Frank",85,2,1,Republican,KS,Post Office and Civil Service
1426,4922,"Jenner, William E.",85,2,2,Republican,IN,Post Office and Civil Service
1427,5452,"Langer, William",85,2,3,Republican,ND,Post Office and Civil Service
1428,6039,"Martin, Thomas E.",85,2,4,Republican,IA,Post Office and Civil Service
1429,1569,"Case, Clifford P.",85,2,5,Republican,NJ,Post Office and Civil Service
1430,6745,"Morton, Thruston B.",85,2,6,Republican,KY,Post Office and Civil Service
1431,0414,"Yarborough, Ralph W.",85,6,1,Democrat,TX,Post Office and Civil Service
1432,7638,"Proxmire, William",85,6,2,Democrat,WI,Post Office and Civil Service
1433,1776,"Clark, Joseph S.",85,6,3,Democrat,PA,Post Office and Civil Service
1434,5073,"Jordan, B. Everett",85,6,4,Democrat,NC,Post Office and Civil Service
1435,6021,"Martin, Edward",85,7,1,Republican,PA,Post Office and Civil Service
1436,4473,"Hoblitzell, John D. Jr.",85,7,2,Republican,WV,Post Office and Civil Service
1437,1678,"Chavez, Dennis",85,1,1,Democrat,NM,Environment and Public Works
1438,5213,"Kerr, Robert S.",85,1,2,Democrat,OK,Environment and Public Works
1439,3704,"Gore, Albert A.",85,1,3,Democrat,TN,Environment and Public Works
1440,6366,"McNamara, Patrick V.",85,1,4,Democrat,MI,Environment and Public Works
1441,6882,"Neuberger, Richard L.",85,1,5,Democrat,OR,Environment and Public Works
1442,8313,"Scott, W. Kerr",85,1,6,Democrat,NC,Environment and Public Works
1443,1540,"Carroll, John A.",85,1,7,Democrat,CO,Environment and Public Works
1444,6021,"Martin, Edward",85,2,1,Republican,PA,Environment and Public Works
1445,1570,"Case, Francis H.",85,2,2,Republican,SD,Environment and Public Works
1446,5372,"Kuchel, Thomas H.",85,2,3,Republican,CA,Environment and Public Works
1447,2087,"Cotton, Norris",85,2,4,Republican,NH,Environment and Public Works
1448,4660,"Hruska, Roman L.",85,2,5,Republican,NE,Environment and Public Works
1449,7826,"Revercomb, W. Chapman",85,2,6,Republican,WV,Environment and Public Works
1450,1721,"Church, Frank F.",85,6,1,Democrat,ID,Environment and Public Works
1451,5073,"Jordan, B. Everett",85,6,2,Democrat,NC,Environment and Public Works
1452,4328,"Hennings, Thomas C. Jr.",85,1,1,Democrat,MO,Rules and Administration
1453,4227,"Hayden, Carl",85,1,2,Democrat,AZ,Rules and Administration
1454,3783,"Green, Theodore F.",85,1,3,Democrat,RI,Rules and Administration
1455,5967,"Mansfield, Michael J.",85,1,4,Democrat,MT,Rules and Administration
1456,9174,"Talmadge, Herman E.",85,1,5,Democrat,GA,Rules and Administration
1457,2267,"Curtis, Carl T.",85,2,1,Republican,NE,Rules and Administration
1458,6137,"McCarthy, Joseph R.",85,2,2,Republican,WI,Rules and Administration
1459,2052,"Cooper, John Sherman",85,2,3,Republican,KY,Rules and Administration
1460,4898,"Javits, Jacob K.",85,2,4,Republican,NY,Rules and Administration
1461,1569,"Case, Clifford P.",85,7,1,Republican,NJ,Rules and Administration
1462,4979,"Johnson, Lyndon B.",85,1,1,Democrat,TX,
1463,5967,"Mansfield, Michael J.",85,1,2,Democrat,MT,
1464,5343,"Knowland, William F.",85,2,1,Republican,CA,
1465,2609,"Dirksen, Everett McK.",85,2,2,Republican,IL,
1466,7722,"Randolph, Jennings",85,0,0,Democrat,WV,
1467,4979,"Johnson, Lyndon B.",86,1,1,Democrat,TX,Aeronautical and Space Sciences
1468,8138,"Russell, Richard B.",86,1,2,Democrat,GA,Aeronautical and Space Sciences
1469,5913,"Magnuson, Warren G.",86,1,3,Democrat,WA,Aeronautical and Space Sciences
1470,165,"Anderson, Clinton P.",86,1,4,Democrat,NM,Aeronautical and Space Sciences
1471,5213,"Kerr, Robert S.",86,1,5,Democrat,OK,Aeronautical and Space Sciences
1472,9141,"Symington, W. Stuart",86,1,6,Democrat,MO,Aeronautical and Space Sciences
1473,8883,"Stennis, John C.",86,1,7,Democrat,MS,Aeronautical and Space Sciences
1474,0454,"Young, Stephen M.",86,1,8,Democrat,OH,Aeronautical and Space Sciences
1475,2636,"Dodd, Thomas J.",86,1,9,Democrat,CT,Aeronautical and Space Sciences
1476,1482,"Cannon, Howard W.",86,1,10,Democrat,NV,Aeronautical and Space Sciences
1477,1027,"Bridges, H. Styles",86,2,1,Republican,NH,Aeronautical and Space Sciences
1478,0110,"Wiley, Alexander",86,2,2,Republican,WI,Aeronautical and Space Sciences
1479,8666,"Smith, Margaret Chase",86,2,3,Republican,ME,Aeronautical and Space Sciences
1480,4898,"Javits, Jacob K.",86,2,4,Republican,NY,Aeronautical and Space Sciences
1481,1569,"Case, Clifford P.",86,2,5,Republican,NJ,Aeronautical and Space Sciences
1482,6039,"Martin, Thomas E.",86,7,1,Republican,IA,Aeronautical and Space Sciences
1483,2901,"Ellender, Allen J.",86,1,1,Democrat,LA,"Agriculture, Nutrition, and Forestry"
1484,5009,"Johnston, Olin D.",86,1,2,Democrat,SC,"Agriculture, Nutrition, and Forestry"
1485,4520,"Holland, Spessard L.",86,1,3,Democrat,FL,"Agriculture, Nutrition, and Forestry"
1486,2822,"Eastland, James O.",86,1,4,Democrat,MS,"Agriculture, Nutrition, and Forestry"
1487,4728,"Humphrey, Hubert H. Jr.",86,1,5,,MN,"Agriculture, Nutrition, and Forestry"
1488,9141,"Symington, W. Stuart",86,1,6,Democrat,MO,"Agriculture, Nutrition, and Forestry"
1489,9174,"Talmadge, Herman E.",86,1,7,Democrat,GA,"Agriculture, Nutrition, and Forestry"
1490,7638,"Proxmire, William",86,1,8,Democrat,WI,"Agriculture, Nutrition, and Forestry"
1491,5073,"Jordan, B. Everett",86,1,9,Democrat,NC,"Agriculture, Nutrition, and Forestry"
1492,0454,"Young, Stephen M.",86,1,10,Democrat,OH,"Agriculture, Nutrition, and Forestry"
1493,4148,"Hart, Philip A.",86,1,11,Democrat,MI,"Agriculture, Nutrition, and Forestry"
1494,52,"Aiken, George D.",86,2,1,Republican,VT,"Agriculture, Nutrition, and Forestry"
1495,0450,"Young, Milton R.",86,2,2,Republican,ND,"Agriculture, Nutrition, and Forestry"
1496,4382,"Hickenlooper, Bourke B.",86,2,3,Republican,IA,"Agriculture, Nutrition, and Forestry"
1497,6796,"Mundt, Karl E.",86,2,4,Republican,SD,"Agriculture, Nutrition, and Forestry"
1498,0163,"Williams, John J.",86,2,5,Republican,DE,"Agriculture, Nutrition, and Forestry"
1499,8270,"Schoeppel, Andrew F.",86,2,6,Republican,KS,"Agriculture, Nutrition, and Forestry"
1500,2052,"Cooper, John Sherman",86,7,1,Republican,KY,"Agriculture, Nutrition, and Forestry"
1501,4227,"Hayden, Carl",86,1,1,Democrat,AZ,Appropriations
1502,8138,"Russell, Richard B.",86,1,2,Democrat,GA,Appropriations
1503,1678,"Chavez, Dennis",86,1,3,Democrat,NM,Appropriations
1504,2901,"Ellender, Allen J.",86,1,4,Democrat,LA,Appropriations
1505,4418,"Hill, J. Lister",86,1,5,Democrat,AL,Appropriations
1506,6151,"McClellan, John L.",86,1,6,Democrat,AR,Appropriations
1507,7958,"Robertson, A. Willis",86,1,7,Democrat,VA,Appropriations
1508,5913,"Magnuson, Warren G.",86,1,8,Democrat,WA,Appropriations
1509,4520,"Holland, Spessard L.",86,1,9,Democrat,FL,Appropriations
1510,8883,"Stennis, John C.",86,1,10,Democrat,MS,Appropriations
1511,4979,"Johnson, Lyndon B.",86,1,11,Democrat,TX,Appropriations
1512,7229,"Pastore, John O.",86,1,12,Democrat,RI,Appropriations
1513,5122,"Kefauver, C. Estes",86,1,13,Democrat,TN,Appropriations
1514,6597,"Monroney, A. S. Mike",86,1,14,Democrat,OK,Appropriations
1515,688,"Bible, Alan H.",86,1,15,Democrat,NV,Appropriations
1516,1366,"Byrd, Robert C.",86,1,16,Democrat,WV,Appropriations
1517,2636,"Dodd, Thomas J.",86,1,17,Democrat,CT,Appropriations
1518,6249,"McGee, Gale W.",86,1,18,Democrat,WY,Appropriations
1519,1027,"Bridges, H. Styles",86,2,1,Republican,NH,Appropriations
1520,8185,"Saltonstall, Leverett",86,2,2,Republican,MA,Appropriations
1521,0450,"Young, Milton R.",86,2,3,Republican,ND,Appropriations
1522,6796,"Mundt, Karl E.",86,2,4,Republican,SD,Appropriations
1523,8666,"Smith, Margaret Chase",86,2,5,Republican,ME,Appropriations
1524,2803,"Dworshak, Henry C.",86,2,6,Republican,ID,Appropriations
1525,5372,"Kuchel, Thomas H.",86,2,7,Republican,CA,Appropriations
1526,4660,"Hruska, Roman L.",86,2,8,Republican,NE,Appropriations
1527,142,"Allott, Gordon L.",86,2,9,Republican,CO,Appropriations
1528,8138,"Russell, Richard B.",86,1,1,Democrat,GA,Armed Services
1529,1365,"Byrd, Harry Flood",86,1,2,Democrat,VA,Armed Services
1530,4979,"Johnson, Lyndon B.",86,1,3,Democrat,TX,Armed Services
1531,8883,"Stennis, John C.",86,1,4,Democrat,MS,Armed Services
1532,9141,"Symington, W. Stuart",86,1,5,Democrat,MO,Armed Services
1533,4851,"Jackson, Henry M.",86,1,6,Democrat,WA,Armed Services
1534,2987,"Ervin, Samuel J.",86,1,7,Democrat,NC,Armed Services
1535,9369,"Thurmond, J. Strom",86,1,8,Democrat,SC,Armed Services
1536,2965,"Engle, Clair",86,1,9,Democrat,CA,Armed Services
1537,486,"Bartlett, E. L. (Bob)",86,1,10,Democrat,AK,Armed Services
1538,1482,"Cannon, Howard W.",86,1,11,Democrat,NV,Armed Services
1539,1027,"Bridges, H. Styles",86,2,1,Republican,NH,Armed Services
1540,8185,"Saltonstall, Leverett",86,2,2,Republican,MA,Armed Services
1541,8666,"Smith, Margaret Chase",86,2,3,Republican,ME,Armed Services
1542,1570,"Case, Francis H.",86,2,4,Republican,SD,Armed Services
1543,1329,"Bush, Prescott S.",86,2,5,Republican,CT,Armed Services
1544,546,"Beall, J. Glenn",86,2,6,Republican,MD,Armed Services
1545,3388,"Fulbright, J. William",86,1,1,Democrat,AR,"Banking, Housing and Urban Affairs"
1546,7958,"Robertson, A. Willis",86,1,2,Democrat,VA,"Banking, Housing and Urban Affairs"
1547,8764,"Sparkman, John J.",86,1,3,Democrat,AL,"Banking, Housing and Urban Affairs"
1548,3349,"Frear, J. Allen Jr.",86,1,4,Democrat,DE,"Banking, Housing and Urban Affairs"
1549,2691,"Douglas, Paul H.",86,1,5,Democrat,IL,"Banking, Housing and Urban Affairs"
1550,1776,"Clark, Joseph S.",86,1,6,Democrat,PA,"Banking, Housing and Urban Affairs"
1551,7638,"Proxmire, William",86,1,7,Democrat,WI,"Banking, Housing and Urban Affairs"
1552,1366,"Byrd, Robert C.",86,1,8,Democrat,WV,"Banking, Housing and Urban Affairs"
1553,0147,"Williams, Harrison A. Jr.",86,1,9,Democrat,NJ,"Banking, Housing and Urban Affairs"
1554,6831,"Muskie, Edmund S.",86,1,10,Democrat,ME,"Banking, Housing and Urban Affairs"
1555,1489,"Capehart, Homer E.",86,2,1,Republican,IN,"Banking, Housing and Urban Affairs"
1556,645,"Bennett, Wallace F.",86,2,2,Republican,UT,"Banking, Housing and Urban Affairs"
1557,1329,"Bush, Prescott S.",86,2,3,Republican,CT,"Banking, Housing and Urban Affairs"
1558,546,"Beall, J. Glenn",86,2,4,Republican,MD,"Banking, Housing and Urban Affairs"
1559,5116,"Keating, Kenneth B.",86,2,5,Republican,NY,"Banking, Housing and Urban Affairs"
1560,4898,"Javits, Jacob K.",86,7,1,Republican,NY,"Banking, Housing and Urban Affairs"
1561,688,"Bible, Alan H.",86,1,1,Democrat,NV,District of Columbia
1562,6738,"Morse, Wayne L.",86,1,2,Democrat,OR,District of Columbia
1563,3349,"Frear, J. Allen Jr.",86,1,3,Democrat,DE,District of Columbia
1564,4154,"Hartke, R. Vance",86,1,4,Democrat,IN,District of Columbia
1565,546,"Beall, J. Glenn",86,2,1,Republican,MD,District of Columbia
1566,1570,"Case, Francis H.",86,2,2,Republican,SD,District of Columbia
1567,7637,"Prouty, Winston L.",86,2,3,Republican,VT,District of Columbia
1568,1365,"Byrd, Harry Flood",86,1,1,Democrat,VA,Finance
1569,5213,"Kerr, Robert S.",86,1,2,Democrat,OK,Finance
1570,3349,"Frear, J. Allen Jr.",86,1,3,Democrat,DE,Finance
1571,5767,"Long, Russell B.",86,1,4,Democrat,LA,Finance
1572,8593,"Smathers, George A.",86,1,5,Democrat,FL,Finance
1573,165,"Anderson, Clinton P.",86,1,6,Democrat,NM,Finance
1574,2691,"Douglas, Paul H.",86,1,7,Democrat,IL,Finance
1575,3704,"Gore, Albert A.",86,1,8,Democrat,TN,Finance
1576,9174,"Talmadge, Herman E.",86,1,9,Democrat,GA,Finance
1577,6134,"McCarthy, Eugene J.",86,1,10,,MN,Finance
1578,4154,"Hartke, R. Vance",86,1,11,Democrat,IN,Finance
1579,0163,"Williams, John J.",86,2,1,Republican,DE,Finance
1580,1510,"Carlson, Frank",86,2,2,Republican,KS,Finance
1581,645,"Bennett, Wallace F.",86,2,3,Republican,UT,Finance
1582,1341,"Butler, John Marshall",86,2,4,Republican,MD,Finance
1583,2087,"Cotton, Norris",86,2,5,Republican,NH,Finance
1584,2267,"Curtis, Carl T.",86,2,6,Republican,NE,Finance
1585,6745,"Morton, Thruston B.",86,7,1,Republican,KY,Finance
1586,3783,"Green, Theodore F.",86,1,1,Democrat,RI,Foreign Relations
1587,3388,"Fulbright, J. William",86,1,2,Democrat,AR,Foreign Relations
1588,8764,"Sparkman, John J.",86,1,3,Democrat,AL,Foreign Relations
1589,4728,"Humphrey, Hubert H. Jr.",86,1,4,,MN,Foreign Relations
1590,5967,"Mansfield, Michael J.",86,1,5,Democrat,MT,Foreign Relations
1591,6738,"Morse, Wayne L.",86,1,6,Democrat,OR,Foreign Relations
1592,5767,"Long, Russell B.",86,1,7,Democrat,LA,Foreign Relations
1593,5180,"Kennedy, John F.",86,1,8,Democrat,MA,Foreign Relations
1594,3704,"Gore, Albert A.",86,1,9,Democrat,TN,Foreign Relations
1595,5500,"Lausche, Frank J.",86,1,10,Democrat,OH,Foreign Relations
1596,1721,"Church, Frank F.",86,1,11,Democrat,ID,Foreign Relations
1597,0110,"Wiley, Alexander",86,2,1,Republican,WI,Foreign Relations
1598,4382,"Hickenlooper, Bourke B.",86,2,2,Republican,IA,Foreign Relations
1599,5452,"Langer, William",86,2,3,Republican,ND,Foreign Relations
1600,52,"Aiken, George D.",86,2,4,Republican,VT,Foreign Relations
1601,1489,"Capehart, Homer E.",86,2,5,Republican,IN,Foreign Relations
1602,1510,"Carlson, Frank",86,2,6,Republican,KS,Foreign Relations
1603,0163,"Williams, John J.",86,7,1,Republican,DE,Foreign Relations
1604,6151,"McClellan, John L.",86,1,1,Democrat,AR,Governmental Affairs
1605,4851,"Jackson, Henry M.",86,1,2,Democrat,WA,Governmental Affairs
1606,2987,"Ervin, Samuel J.",86,1,3,Democrat,NC,Governmental Affairs
1607,4728,"Humphrey, Hubert H. Jr.",86,1,4,,MN,Governmental Affairs
1608,3864,"Gruening, Ernest",86,1,5,Democrat,AK,Governmental Affairs
1609,6831,"Muskie, Edmund S.",86,1,6,Democrat,ME,Governmental Affairs
1610,6796,"Mundt, Karl E.",86,2,1,Republican,SD,Governmental Affairs
1611,2267,"Curtis, Carl T.",86,2,2,Republican,NE,Governmental Affairs
1612,1489,"Capehart, Homer E.",86,2,3,Republican,IN,Governmental Affairs
1613,4898,"Javits, Jacob K.",86,7,1,Republican,NY,Governmental Affairs
1614,6820,"Murray, James E.",86,1,1,Democrat,MT,Energy and Natural Resources
1615,165,"Anderson, Clinton P.",86,1,2,Democrat,NM,Energy and Natural Resources
1616,4851,"Jackson, Henry M.",86,1,3,Democrat,WA,Energy and Natural Resources
1617,7070,"O'Mahoney, Joseph C.",86,1,4,Democrat,WY,Energy and Natural Resources
1618,688,"Bible, Alan H.",86,1,5,Democrat,NV,Energy and Natural Resources
1619,6882,"Neuberger, Richard L.",86,1,6,Democrat,OR,Energy and Natural Resources
1620,1540,"Carroll, John A.",86,1,7,Democrat,CO,Energy and Natural Resources
1621,1721,"Church, Frank F.",86,1,8,Democrat,ID,Energy and Natural Resources
1622,3864,"Gruening, Ernest",86,1,9,Democrat,AK,Energy and Natural Resources
1623,6754,"Moss, Frank E.",86,1,10,Democrat,UT,Energy and Natural Resources
